"variable","t","value","Scenario","name","recyc"
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2062,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2063,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2064,6.7057244719638,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2065,22.9384680782777,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2066,56.3037481054178,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2067,100.9729307119,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2068,158.062301657771,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2069,242.191785152261,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2070,1471.11718014032,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25","Large Capacity LIB",0.25
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2049,2.69377389804906,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2050,5.20467712429908,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2062,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2063,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2064,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2065,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2066,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2067,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2068,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2069,18.3833022116707,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2070,1666.57528947422,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35","Large Capacity LIB",0.35
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2045,13.4544372702548,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2046,19.6273930757487,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2047,22.6283526447396,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2048,17.0863518392897,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45","Large Capacity LIB",0.45
