"t","Scenario","Demand"
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",404.053156191589
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",403.407735026522
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",406.292511868447
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",403.270247443888
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",403.270247443888
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",403.270247443888
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",403.270247443888
2028,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",403.270247443888
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",554.629310389518
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",553.409122320776
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",552.188934252034
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",550.968746183292
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",555.84949845826
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",550.116495369984
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",549.777475879473
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",549.777475879473
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",549.777475879473
2029,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",549.777475879473
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",674.223549354501
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",672.830964496656
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",671.43837963881
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",670.045794780965
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",675.616134212346
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",669.073547821395
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",668.687211478489
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",668.687211478489
